spent-media,temp(G),species,od,time point,,
SP03_19,28,WYM25_02(SP03_19),0.2805,109,,
SP03_19,28,WYM25_02(SP03_19),0.283166667,115,,
SP03_19,28,WYM25_02(SP03_19),0.2835,121,,
SP03_19,12,WYM25_03(SP03_19),0,0,,
SP03_19,12,WYM25_03(SP03_19),0.0599,17,,
SP03_19,12,WYM25_03(SP03_19),0.1103,23,,
SP03_19,12,WYM25_03(SP03_19),0.2016,29,,
SP03_19,12,WYM25_03(SP03_19),0.2275,41,,
SP03_19,12,WYM25_03(SP03_19),0.2627,47,,
SP03_19,12,WYM25_03(SP03_19),0.2231,53,,
SP03_19,12,WYM25_03(SP03_19),0.219,65,,
SP03_19,12,WYM25_03(SP03_19),0.1971,71,,
SP03_19,12,WYM25_03(SP03_19),0.1932,77,,
SP03_19,12,WYM25_03(SP03_19),0.205,89,,
SP03_19,12,WYM25_03(SP03_19),0.19245,95,,
SP03_19,12,WYM25_03(SP03_19),0.1947,101,,
SP03_19,12,WYM25_03(SP03_19),0.1927,113,,
SP03_19,12,WYM25_03(SP03_19),0.19675,119,,
SP03_19,12,WYM25_03(SP03_19),0.2072,125,,
SP03_19,15,WYM25_03(SP03_19),0,0,,
SP03_19,15,WYM25_03(SP03_19),0.113,16,,
SP03_19,15,WYM25_03(SP03_19),0.192,22,,
SP03_19,15,WYM25_03(SP03_19),0.200833333,28,,
SP03_19,15,WYM25_03(SP03_19),0.200333333,40,,
SP03_19,15,WYM25_03(SP03_19),0.198666667,46,,
SP03_19,15,WYM25_03(SP03_19),0.199666667,52,,
SP03_19,15,WYM25_03(SP03_19),0.2215,64,,
SP03_19,15,WYM25_03(SP03_19),0.223166667,70,,
SP03_19,15,WYM25_03(SP03_19),0.2265,76,,
SP03_19,15,WYM25_03(SP03_19),0.257,88,,
SP03_19,15,WYM25_03(SP03_19),0.2515,94,,
SP03_19,15,WYM25_03(SP03_19),0.300666667,112,,
SP03_19,15,WYM25_03(SP03_19),0.283333333,118,,
SP03_19,15,WYM25_03(SP03_19),0.279,124,,
SP03_19,18,WYM25_03(SP03_19),0.0035,0,,
SP03_19,18,WYM25_03(SP03_19),0.004166667,15,,
SP03_19,18,WYM25_03(SP03_19),0.001666667,21,,
SP03_19,18,WYM25_03(SP03_19),0.001666667,27,,
SP03_19,18,WYM25_03(SP03_19),0.001333333,39,,
SP03_19,18,WYM25_03(SP03_19),0.001666667,45,,
SP03_19,18,WYM25_03(SP03_19),0.000833333,51,,
SP03_19,18,WYM25_03(SP03_19),0.002833333,63,,
SP03_19,18,WYM25_03(SP03_19),0.000833333,69,,
SP03_19,18,WYM25_03(SP03_19),0.001,75,,
SP03_19,18,WYM25_03(SP03_19),-0.000333333,87,,
SP03_19,18,WYM25_03(SP03_19),-0.000333333,93,,
SP03_19,18,WYM25_03(SP03_19),-0.0005,111,,
SP03_19,18,WYM25_03(SP03_19),-0.0005,117,,
SP03_19,18,WYM25_03(SP03_19),-0.0005,123,,
SP03_19,21,WYM25_03(SP03_19),-0.002466667,0,,
SP03_19,21,WYM25_03(SP03_19),0.119266667,15,,
SP03_19,21,WYM25_03(SP03_19),0.147966667,21,,
SP03_19,21,WYM25_03(SP03_19),0.144866667,27,,
SP03_19,21,WYM25_03(SP03_19),0.165066667,39,,
SP03_19,21,WYM25_03(SP03_19),0.2068,45,,
SP03_19,21,WYM25_03(SP03_19),0.206166667,51,,
SP03_19,21,WYM25_03(SP03_19),0.211966667,63,,
SP03_19,21,WYM25_03(SP03_19),0.191233333,69,,
SP03_19,21,WYM25_03(SP03_19),0.180466667,75,,
SP03_19,21,WYM25_03(SP03_19),0.2083,87,,
SP03_19,21,WYM25_03(SP03_19),0.207333333,93,,
SP03_19,21,WYM25_03(SP03_19),0.265766667,111,,
SP03_19,21,WYM25_03(SP03_19),0.196666667,117,,
SP03_19,21,WYM25_03(SP03_19),0.1775,123,,
SP03_19,25,WYM25_03(SP03_19),0.002233333,0,,
SP03_19,25,WYM25_03(SP03_19),0.0916,14,,
SP03_19,25,WYM25_03(SP03_19),0.135666667,20,,
SP03_19,25,WYM25_03(SP03_19),0.132166667,26,,
SP03_19,25,WYM25_03(SP03_19),0.1078,38,,
SP03_19,25,WYM25_03(SP03_19),0.127666667,44,,
SP03_19,25,WYM25_03(SP03_19),0.158833333,50,,
SP03_19,25,WYM25_03(SP03_19),0.201333333,62,,
SP03_19,25,WYM25_03(SP03_19),0.225366667,68,,
SP03_19,25,WYM25_03(SP03_19),0.2451,74,,
SP03_19,25,WYM25_03(SP03_19),0.283333333,86,,
SP03_19,25,WYM25_03(SP03_19),0.285166667,92,,
SP03_19,25,WYM25_03(SP03_19),0.257666667,110,,
SP03_19,25,WYM25_03(SP03_19),0.247933333,116,,
SP03_19,25,WYM25_03(SP03_19),0.241266667,122,,
SP03_19,28,WYM25_03(SP03_19),0.001333333,0,,
SP03_19,28,WYM25_03(SP03_19),0.017,13,,
SP03_19,28,WYM25_03(SP03_19),0.069166667,19,,
SP03_19,28,WYM25_03(SP03_19),0.107166667,25,,
SP03_19,28,WYM25_03(SP03_19),0.114166667,37,,
SP03_19,28,WYM25_03(SP03_19),0.120666667,43,,
SP03_19,28,WYM25_03(SP03_19),0.133,49,,
SP03_19,28,WYM25_03(SP03_19),0.153333333,61,,
SP03_19,28,WYM25_03(SP03_19),0.172666667,67,,
SP03_19,28,WYM25_03(SP03_19),0.1695,73,,
SP03_19,28,WYM25_03(SP03_19),0.186666667,85,,
SP03_19,28,WYM25_03(SP03_19),0.206166667,91,,
SP03_19,28,WYM25_03(SP03_19),0.234,109,,
SP03_19,28,WYM25_03(SP03_19),0.231166667,115,,
SP03_19,28,WYM25_03(SP03_19),0.232166667,121,,
SP03_19,12,BB13_09(SP03_19),0.000133333,0,,
SP03_19,12,BB13_09(SP03_19),0.0203,17,,
SP03_19,12,BB13_09(SP03_19),0.0468,23,,
SP03_19,12,BB13_09(SP03_19),0.0977,29,,
SP03_19,12,BB13_09(SP03_19),0.2163,41,,
SP03_19,12,BB13_09(SP03_19),0.231133333,47,,
SP03_19,12,BB13_09(SP03_19),0.220333333,53,,
SP03_19,12,BB13_09(SP03_19),0.217533333,65,,
SP03_19,12,BB13_09(SP03_19),0.202666667,71,,
SP03_19,12,BB13_09(SP03_19),0.199133333,77,,
SP03_19,12,BB13_09(SP03_19),0.228,89,,
SP03_19,12,BB13_09(SP03_19),0.221366667,95,,
SP03_19,12,BB13_09(SP03_19),0.22038,101,,
SP03_19,12,BB13_09(SP03_19),0.2062,113,,
SP03_19,12,BB13_09(SP03_19),0.2195,119,,
SP03_19,12,BB13_09(SP03_19),0.214,125,,
SP03_19,15,BB13_09(SP03_19),0.001583333,0,,
SP03_19,15,BB13_09(SP03_19),0.11175,16,,
SP03_19,15,BB13_09(SP03_19),0.217083333,22,,
SP03_19,15,BB13_09(SP03_19),0.214,28,,
SP03_19,15,BB13_09(SP03_19),0.19925,40,,
SP03_19,15,BB13_09(SP03_19),0.1995,46,,
SP03_19,15,BB13_09(SP03_19),0.204,52,,
SP03_19,15,BB13_09(SP03_19),0.2155,64,,
SP03_19,15,BB13_09(SP03_19),0.201833333,70,,
SP03_19,15,BB13_09(SP03_19),0.2005,76,,
SP03_19,15,BB13_09(SP03_19),0.2235,88,,
SP03_19,15,BB13_09(SP03_19),0.209833333,94,,
SP03_19,15,BB13_09(SP03_19),0.257333333,112,,
SP03_19,15,BB13_09(SP03_19),0.230833333,118,,
SP03_19,15,BB13_09(SP03_19),0.229,124,,
SP03_19,18,BB13_09(SP03_19),0.001666667,0,,
SP03_19,18,BB13_09(SP03_19),0.003,15,,
SP03_19,18,BB13_09(SP03_19),0.000333333,21,,
SP03_19,18,BB13_09(SP03_19),0.000333333,27,,
SP03_19,18,BB13_09(SP03_19),0,39,,
SP03_19,18,BB13_09(SP03_19),0.000333333,45,,
SP03_19,18,BB13_09(SP03_19),-0.000166667,51,,
SP03_19,18,BB13_09(SP03_19),0.0005,63,,
SP03_19,18,BB13_09(SP03_19),-0.000333333,69,,
SP03_19,18,BB13_09(SP03_19),-0.0005,75,,
SP03_19,18,BB13_09(SP03_19),-0.0005,87,,
SP03_19,18,BB13_09(SP03_19),-0.000833333,93,,
SP03_19,18,BB13_09(SP03_19),-0.000833333,111,,
SP03_19,18,BB13_09(SP03_19),-0.000666667,117,,
SP03_19,18,BB13_09(SP03_19),-0.001,123,,
SP03_19,21,BB13_09(SP03_19),0,0,,
SP03_19,21,BB13_09(SP03_19),0.121833333,15,,
SP03_19,21,BB13_09(SP03_19),0.140833333,21,,
SP03_19,21,BB13_09(SP03_19),0.151166667,27,,
SP03_19,21,BB13_09(SP03_19),0.179166667,39,,
SP03_19,21,BB13_09(SP03_19),0.198,45,,
SP03_19,21,BB13_09(SP03_19),0.182,51,,
SP03_19,21,BB13_09(SP03_19),0.178833333,63,,
SP03_19,21,BB13_09(SP03_19),0.162,69,,
SP03_19,21,BB13_09(SP03_19),0.1515,75,,
SP03_19,21,BB13_09(SP03_19),0.167333333,87,,
SP03_19,21,BB13_09(SP03_19),0.168333333,93,,
SP03_19,21,BB13_09(SP03_19),0.221666667,111,,
SP03_19,21,BB13_09(SP03_19),0.179666667,117,,
SP03_19,21,BB13_09(SP03_19),0.1745,123,,
SP03_19,25,BB13_09(SP03_19),-0.000166667,0,,
SP03_19,25,BB13_09(SP03_19),0.04275,14,,
SP03_19,25,BB13_09(SP03_19),0.145416667,20,,
SP03_19,25,BB13_09(SP03_19),0.119416667,26,,
SP03_19,25,BB13_09(SP03_19),0.10475,38,,
SP03_19,25,BB13_09(SP03_19),0.144666667,44,,
SP03_19,25,BB13_09(SP03_19),0.173833333,50,,
SP03_19,25,BB13_09(SP03_19),0.223333333,62,,
SP03_19,25,BB13_09(SP03_19),0.252166667,68,,
SP03_19,25,BB13_09(SP03_19),0.27175,74,,
SP03_19,25,BB13_09(SP03_19),0.310833333,86,,
SP03_19,25,BB13_09(SP03_19),0.326916667,92,,
SP03_19,25,BB13_09(SP03_19),0.337166667,110,,
SP03_19,25,BB13_09(SP03_19),0.330083333,116,,
SP03_19,25,BB13_09(SP03_19),0.309166667,122,,
SP03_19,28,BB13_09(SP03_19),0.000833333,0,,
SP03_19,28,BB13_09(SP03_19),0.004666667,13,,
SP03_19,28,BB13_09(SP03_19),0.0025,19,,
SP03_19,28,BB13_09(SP03_19),0.005666667,25,,
SP03_19,28,BB13_09(SP03_19),0.074,37,,
SP03_19,28,BB13_09(SP03_19),0.099166667,43,,
SP03_19,28,BB13_09(SP03_19),0.110666667,49,,
SP03_19,28,BB13_09(SP03_19),0.123833333,61,,
SP03_19,28,BB13_09(SP03_19),0.109166667,67,,
SP03_19,28,BB13_09(SP03_19),0.107833333,73,,
SP03_19,28,BB13_09(SP03_19),0.133,85,,
SP03_19,28,BB13_09(SP03_19),0.1565,91,,
SP03_19,28,BB13_09(SP03_19),0.188666667,109,,
SP03_19,28,BB13_09(SP03_19),0.175166667,115,,
SP03_19,28,BB13_09(SP03_19),0.187166667,121,,
SP03_19,12,SP03_02(SP03_19),0.0047,0,,
SP03_19,12,SP03_02(SP03_19),0.13705,17,,
SP03_19,12,SP03_02(SP03_19),0.21505,23,,
SP03_19,12,SP03_02(SP03_19),0.21595,29,,
SP03_19,12,SP03_02(SP03_19),0.205966667,41,,
SP03_19,12,SP03_02(SP03_19),0.218633333,47,,
SP03_19,12,SP03_02(SP03_19),0.2065,53,,
SP03_19,12,SP03_02(SP03_19),0.2012,65,,
SP03_19,12,SP03_02(SP03_19),0.1865,71,,
SP03_19,12,SP03_02(SP03_19),0.190133333,77,,
SP03_19,12,SP03_02(SP03_19),0.205,89,,
SP03_19,12,SP03_02(SP03_19),0.201366667,95,,
SP03_19,12,SP03_02(SP03_19),0.20087,101,,
SP03_19,12,SP03_02(SP03_19),0.198533333,113,,
SP03_19,12,SP03_02(SP03_19),0.209666667,119,,
SP03_19,12,SP03_02(SP03_19),0.2152,125,,
SP03_19,15,SP03_02(SP03_19),0.001833333,0,,
SP03_19,15,SP03_02(SP03_19),0.1273,16,,
SP03_19,15,SP03_02(SP03_19),0.228233333,22,,
SP03_19,15,SP03_02(SP03_19),0.2255,28,,
SP03_19,15,SP03_02(SP03_19),0.2212,40,,
SP03_19,15,SP03_02(SP03_19),0.2174,46,,
SP03_19,15,SP03_02(SP03_19),0.2218,52,,
SP03_19,15,SP03_02(SP03_19),0.233833333,64,,
SP03_19,15,SP03_02(SP03_19),0.220333333,70,,
SP03_19,15,SP03_02(SP03_19),0.222166667,76,,
SP03_19,15,SP03_02(SP03_19),0.256666667,88,,
SP03_19,15,SP03_02(SP03_19),0.231166667,94,,
SP03_19,15,SP03_02(SP03_19),0.299833333,112,,
SP03_19,15,SP03_02(SP03_19),0.271,118,,
SP03_19,15,SP03_02(SP03_19),0.269666667,124,,
SP03_19,18,SP03_02(SP03_19),0.0021,0,,
SP03_19,18,SP03_02(SP03_19),0.108466667,15,,
SP03_19,18,SP03_02(SP03_19),0.126366667,21,,
SP03_19,18,SP03_02(SP03_19),0.119766667,27,,
SP03_19,18,SP03_02(SP03_19),0.1256,39,,
SP03_19,18,SP03_02(SP03_19),0.1307,45,,
SP03_19,18,SP03_02(SP03_19),0.1441,51,,
SP03_19,18,SP03_02(SP03_19),0.181333333,63,,
SP03_19,18,SP03_02(SP03_19),0.184733333,69,,
SP03_19,18,SP03_02(SP03_19),0.1874,75,,
SP03_19,18,SP03_02(SP03_19),0.211266667,87,,
SP03_19,18,SP03_02(SP03_19),0.2061,93,,
SP03_19,18,SP03_02(SP03_19),0.1527,111,,
SP03_19,18,SP03_02(SP03_19),0.176033333,117,,
SP03_19,18,SP03_02(SP03_19),0.1868,123,,
SP03_19,21,SP03_02(SP03_19),-0.003066667,0,,
SP03_19,21,SP03_02(SP03_19),0.120666667,15,,
SP03_19,21,SP03_02(SP03_19),0.166166667,21,,
SP03_19,21,SP03_02(SP03_19),0.151066667,27,,
SP03_19,21,SP03_02(SP03_19),0.170466667,39,,
SP03_19,21,SP03_02(SP03_19),0.2086,45,,
SP03_19,21,SP03_02(SP03_19),0.199566667,51,,
SP03_19,21,SP03_02(SP03_19),0.208166667,63,,
SP03_19,21,SP03_02(SP03_19),0.185233333,69,,
SP03_19,21,SP03_02(SP03_19),0.170666667,75,,
SP03_19,21,SP03_02(SP03_19),0.2019,87,,
SP03_19,21,SP03_02(SP03_19),0.196133333,93,,
SP03_19,21,SP03_02(SP03_19),0.273966667,111,,
SP03_19,21,SP03_02(SP03_19),0.193666667,117,,
SP03_19,21,SP03_02(SP03_19),0.1731,123,,
SP03_19,25,SP03_02(SP03_19),0.002433333,0,,
SP03_19,25,SP03_02(SP03_19),0.0972,14,,
SP03_19,25,SP03_02(SP03_19),0.151066667,20,,
SP03_19,25,SP03_02(SP03_19),0.124766667,26,,
SP03_19,25,SP03_02(SP03_19),0.0958,38,,
SP03_19,25,SP03_02(SP03_19),0.133666667,44,,
SP03_19,25,SP03_02(SP03_19),0.160233333,50,,
SP03_19,25,SP03_02(SP03_19),0.201133333,62,,
SP03_19,25,SP03_02(SP03_19),0.220766667,68,,
SP03_19,25,SP03_02(SP03_19),0.2337,74,,
SP03_19,25,SP03_02(SP03_19),0.271933333,86,,
SP03_19,25,SP03_02(SP03_19),0.284966667,92,,
SP03_19,25,SP03_02(SP03_19),0.286866667,110,,
SP03_19,25,SP03_02(SP03_19),0.281533333,116,,
SP03_19,25,SP03_02(SP03_19),0.283466667,122,,
SP03_19,28,SP03_02(SP03_19),0.002,0,,
SP03_19,28,SP03_02(SP03_19),0.016166667,13,,
SP03_19,28,SP03_02(SP03_19),0.069833333,19,,
SP03_19,28,SP03_02(SP03_19),0.117333333,25,,
SP03_19,28,SP03_02(SP03_19),0.168833333,37,,
SP03_19,28,SP03_02(SP03_19),0.1885,43,,
SP03_19,28,SP03_02(SP03_19),0.223333333,49,,
SP03_19,28,SP03_02(SP03_19),0.229,61,,
SP03_19,28,SP03_02(SP03_19),0.331333333,67,,
SP03_19,28,SP03_02(SP03_19),0.315833333,73,,
SP03_19,28,SP03_02(SP03_19),0.324666667,85,,
SP03_19,28,SP03_02(SP03_19),0.332,91,,
SP03_19,28,SP03_02(SP03_19),0.315166667,109,,
SP03_19,28,SP03_02(SP03_19),0.333833333,115,,
SP03_19,28,SP03_02(SP03_19),0.322833333,121,,
SP03_19,12,SP03_19(SP03_19),0.0013,0,,
SP03_19,12,SP03_19(SP03_19),0.0299,17,,
SP03_19,12,SP03_19(SP03_19),0.0999,23,,
SP03_19,12,SP03_19(SP03_19),0.1992,29,,
SP03_19,12,SP03_19(SP03_19),0.2386,41,,
SP03_19,12,SP03_19(SP03_19),0.2452,47,,
SP03_19,12,SP03_19(SP03_19),0.2413,53,,
SP03_19,12,SP03_19(SP03_19),0.2406,65,,
SP03_19,12,SP03_19(SP03_19),0.2375,71,,
SP03_19,12,SP03_19(SP03_19),0.2246,77,,
SP03_19,12,SP03_19(SP03_19),0.278,89,,
SP03_19,12,SP03_19(SP03_19),0.2849,95,,
SP03_19,12,SP03_19(SP03_19),0.2795,101,,
SP03_19,12,SP03_19(SP03_19),0.2708,113,,
SP03_19,12,SP03_19(SP03_19),0.284,119,,
SP03_19,12,SP03_19(SP03_19),0.2852,125,,
SP03_19,15,SP03_19(SP03_19),0.001333333,0,,
SP03_19,15,SP03_19(SP03_19),0.027,16,,
SP03_19,15,SP03_19(SP03_19),0.073333333,22,,
SP03_19,15,SP03_19(SP03_19),0.175833333,28,,
SP03_19,15,SP03_19(SP03_19),0.198166667,40,,
SP03_19,15,SP03_19(SP03_19),0.202166667,46,,
SP03_19,15,SP03_19(SP03_19),0.2025,52,,
SP03_19,15,SP03_19(SP03_19),0.216166667,64,,
SP03_19,15,SP03_19(SP03_19),0.224666667,70,,
SP03_19,15,SP03_19(SP03_19),0.230333333,76,,
SP03_19,15,SP03_19(SP03_19),0.247666667,88,,
SP03_19,15,SP03_19(SP03_19),0.249833333,94,,
SP03_19,15,SP03_19(SP03_19),0.2615,112,,
SP03_19,15,SP03_19(SP03_19),0.261166667,118,,
SP03_19,15,SP03_19(SP03_19),0.2635,124,,
SP03_19,18,SP03_19(SP03_19),0.0033,0,,
SP03_19,18,SP03_19(SP03_19),0.104866667,15,,
SP03_19,18,SP03_19(SP03_19),0.116766667,21,,
SP03_19,18,SP03_19(SP03_19),0.117166667,27,,
SP03_19,18,SP03_19(SP03_19),0.1208,39,,
SP03_19,18,SP03_19(SP03_19),0.1223,45,,
SP03_19,18,SP03_19(SP03_19),0.1257,51,,
SP03_19,18,SP03_19(SP03_19),0.131933333,63,,
SP03_19,18,SP03_19(SP03_19),0.129333333,69,,
SP03_19,18,SP03_19(SP03_19),0.1284,75,,
SP03_19,18,SP03_19(SP03_19),0.137266667,87,,
SP03_19,18,SP03_19(SP03_19),0.1339,93,,
SP03_19,18,SP03_19(SP03_19),0.1231,111,,
SP03_19,18,SP03_19(SP03_19),0.136033333,117,,
SP03_19,18,SP03_19(SP03_19),0.1464,123,,
SP03_19,21,SP03_19(SP03_19),0.001133333,0,,
SP03_19,21,SP03_19(SP03_19),0.119466667,15,,
SP03_19,21,SP03_19(SP03_19),0.152966667,21,,
SP03_19,21,SP03_19(SP03_19),0.156666667,27,,
SP03_19,21,SP03_19(SP03_19),0.164666667,39,,
SP03_19,21,SP03_19(SP03_19),0.1886,45,,
SP03_19,21,SP03_19(SP03_19),0.176566667,51,,
SP03_19,21,SP03_19(SP03_19),0.174966667,63,,
SP03_19,21,SP03_19(SP03_19),0.156433333,69,,
SP03_19,21,SP03_19(SP03_19),0.144466667,75,,
SP03_19,21,SP03_19(SP03_19),0.1553,87,,
SP03_19,21,SP03_19(SP03_19),0.153533333,93,,
SP03_19,21,SP03_19(SP03_19),0.212766667,111,,
SP03_19,21,SP03_19(SP03_19),0.159466667,117,,
SP03_19,21,SP03_19(SP03_19),0.1435,123,,
SP03_19,25,SP03_19(SP03_19),0.003083333,0,,
SP03_19,25,SP03_19(SP03_19),0.0675,14,,
SP03_19,25,SP03_19(SP03_19),0.125916667,20,,
SP03_19,25,SP03_19(SP03_19),0.096166667,26,,
SP03_19,25,SP03_19(SP03_19),0.087,38,,
SP03_19,25,SP03_19(SP03_19),0.127416667,44,,
SP03_19,25,SP03_19(SP03_19),0.152333333,50,,
SP03_19,25,SP03_19(SP03_19),0.200583333,62,,
SP03_19,25,SP03_19(SP03_19),0.206166667,68,,
SP03_19,25,SP03_19(SP03_19),0.2215,74,,
SP03_19,25,SP03_19(SP03_19),0.260583333,86,,
SP03_19,25,SP03_19(SP03_19),0.273666667,92,,
SP03_19,25,SP03_19(SP03_19),0.289166667,110,,
SP03_19,25,SP03_19(SP03_19),0.279583333,116,,
SP03_19,25,SP03_19(SP03_19),0.282916667,122,,
SP03_19,28,SP03_19(SP03_19),0.003833333,0,,
SP03_19,28,SP03_19(SP03_19),0.056833333,13,,
SP03_19,28,SP03_19(SP03_19),0.102,19,,
SP03_19,28,SP03_19(SP03_19),0.138166667,25,,
SP03_19,28,SP03_19(SP03_19),0.234333333,37,,
SP03_19,28,SP03_19(SP03_19),0.3165,43,,
SP03_19,28,SP03_19(SP03_19),0.306166667,49,,
SP03_19,28,SP03_19(SP03_19),0.251,61,,
SP03_19,28,SP03_19(SP03_19),0.304333333,67,,
SP03_19,28,SP03_19(SP03_19),0.293833333,73,,
SP03_19,28,SP03_19(SP03_19),0.314333333,85,,
SP03_19,28,SP03_19(SP03_19),0.323833333,91,,
SP03_19,28,SP03_19(SP03_19),0.2685,109,,
SP03_19,28,SP03_19(SP03_19),0.299166667,115,,
SP03_19,28,SP03_19(SP03_19),0.282166667,121,,
SP03_19,12,control(SP03_19),0.129666667,0,,
SP03_19,12,control(SP03_19),0.130666667,17,,
SP03_19,12,control(SP03_19),0.138666667,23,,
SP03_19,12,control(SP03_19),0.131833333,29,,
SP03_19,12,control(SP03_19),0.130666667,41,,
SP03_19,12,control(SP03_19),0.131,47,,
SP03_19,12,control(SP03_19),0.1315,53,,
SP03_19,12,control(SP03_19),0.130833333,65,,
SP03_19,12,control(SP03_19),0.1525,71,,
SP03_19,12,control(SP03_19),0.129166667,77,,
SP03_19,12,control(SP03_19),0.13,89,,
SP03_19,12,control(SP03_19),0.131333333,95,,
SP03_19,12,control(SP03_19),0.13087,101,,
SP03_19,12,control(SP03_19),0.130833333,113,,
SP03_19,12,control(SP03_19),0.131,119,,
SP03_19,12,control(SP03_19),0.130833333,125,,
SP03_19,15,control(SP03_19),0.128166667,0,,
SP03_19,15,control(SP03_19),0.1285,16,,
SP03_19,15,control(SP03_19),0.129166667,22,,
SP03_19,15,control(SP03_19),0.1285,28,,
SP03_19,15,control(SP03_19),0.127,40,,
SP03_19,15,control(SP03_19),0.128,46,,
SP03_19,15,control(SP03_19),0.129,52,,
SP03_19,15,control(SP03_19),0.127166667,64,,
SP03_19,15,control(SP03_19),0.127166667,70,,
SP03_19,15,control(SP03_19),0.127833333,76,,
SP03_19,15,control(SP03_19),0.127833333,88,,
SP03_19,15,control(SP03_19),0.128833333,94,,
SP03_19,15,control(SP03_19),0.129666667,112,,
SP03_19,15,control(SP03_19),0.1295,118,,
SP03_19,15,control(SP03_19),0.129333333,124,,
SP03_19,18,control(SP03_19),0.1245,0,,
SP03_19,18,control(SP03_19),0.124333333,15,,
SP03_19,18,control(SP03_19),0.123833333,21,,
SP03_19,18,control(SP03_19),0.123833333,27,,
SP03_19,18,control(SP03_19),0.123,39,,
SP03_19,18,control(SP03_19),0.1235,45,,
SP03_19,18,control(SP03_19),0.1235,51,,
SP03_19,18,control(SP03_19),0.123666667,63,,
SP03_19,18,control(SP03_19),0.122666667,69,,
SP03_19,18,control(SP03_19),0.123,75,,
SP03_19,18,control(SP03_19),0.123333333,87,,
SP03_19,18,control(SP03_19),0.1245,93,,
SP03_19,18,control(SP03_19),0.1245,111,,
SP03_19,18,control(SP03_19),0.124166667,117,,
SP03_19,18,control(SP03_19),0.124,123,,
SP03_19,21,control(SP03_19),0.122666667,0,,
SP03_19,21,control(SP03_19),0.122333333,15,,
SP03_19,21,control(SP03_19),0.121833333,21,,
SP03_19,21,control(SP03_19),0.122333333,27,,
SP03_19,21,control(SP03_19),0.120333333,39,,
SP03_19,21,control(SP03_19),0.122,45,,
SP03_19,21,control(SP03_19),0.122833333,51,,
SP03_19,21,control(SP03_19),0.122833333,63,,
SP03_19,21,control(SP03_19),0.122166667,69,,
SP03_19,21,control(SP03_19),0.122333333,75,,
SP03_19,21,control(SP03_19),0.1225,87,,
SP03_19,21,control(SP03_19),0.123666667,93,,
SP03_19,21,control(SP03_19),0.123833333,111,,
SP03_19,21,control(SP03_19),0.123333333,117,,
SP03_19,21,control(SP03_19),0.1235,123,,
SP03_19,25,control(SP03_19),0.121166667,0,,
SP03_19,25,control(SP03_19),0.153,14,,
SP03_19,25,control(SP03_19),0.133333333,20,,
SP03_19,25,control(SP03_19),0.187833333,26,,
SP03_19,25,control(SP03_19),0.195,38,,
SP03_19,25,control(SP03_19),0.149333333,44,,
SP03_19,25,control(SP03_19),0.137166667,50,,
SP03_19,25,control(SP03_19),0.120666667,62,,
SP03_19,25,control(SP03_19),0.138833333,68,,
SP03_19,25,control(SP03_19),0.1395,74,,
SP03_19,25,control(SP03_19),0.136666667,86,,
SP03_19,25,control(SP03_19),0.145833333,92,,
SP03_19,25,control(SP03_19),0.135333333,110,,
SP03_19,25,control(SP03_19),0.152666667,116,,
SP03_19,25,control(SP03_19),0.122333333,122,,
SP03_19,28,control(SP03_19),0.122166667,0,,
SP03_19,28,control(SP03_19),0.1355,13,,
SP03_19,28,control(SP03_19),0.147333333,19,,
SP03_19,28,control(SP03_19),0.135166667,25,,
SP03_19,28,control(SP03_19),0.134666667,37,,
SP03_19,28,control(SP03_19),0.141,43,,
SP03_19,28,control(SP03_19),0.135,49,,
SP03_19,28,control(SP03_19),0.120166667,61,,
SP03_19,28,control(SP03_19),0.121333333,67,,
SP03_19,28,control(SP03_19),0.14,73,,
SP03_19,28,control(SP03_19),0.1465,85,,
SP03_19,28,control(SP03_19),0.137333333,91,,
SP03_19,28,control(SP03_19),0.128,109,,
SP03_19,28,control(SP03_19),0.126,115,,
SP03_19,28,control(SP03_19),0.151,121,,
WYC41_02,12,S18(WYC41_02),0.001333333,0,,
WYC41_02,12,S18(WYC41_02),0.009666667,17,,
WYC41_02,12,S18(WYC41_02),0.019833333,23,,
WYC41_02,12,S18(WYC41_02),0.032,29,,
WYC41_02,12,S18(WYC41_02),0.065333333,41,,
WYC41_02,12,S18(WYC41_02),0.075333333,47,,
WYC41_02,12,S18(WYC41_02),0.090666667,53,,
WYC41_02,12,S18(WYC41_02),0.127,65,,
WYC41_02,12,S18(WYC41_02),0.141,71,,
WYC41_02,12,S18(WYC41_02),0.134333333,77,,
WYC41_02,12,S18(WYC41_02),0.134,89,,
WYC41_02,12,S18(WYC41_02),0.126833333,95,,
WYC41_02,12,S18(WYC41_02),0.169166667,113,,
WYC41_02,12,S18(WYC41_02),0.163833333,119,,
WYC41_02,12,S18(WYC41_02),0.158166667,125,,
WYC41_02,15,S18(WYC41_02),0.005433333,0,,
WYC41_02,15,S18(WYC41_02),0.0204,16,,
WYC41_02,15,S18(WYC41_02),0.0428,22,,
WYC41_02,15,S18(WYC41_02),0.087433333,28,,
WYC41_02,15,S18(WYC41_02),0.171866667,40,,
WYC41_02,15,S18(WYC41_02),0.178666667,46,,
WYC41_02,15,S18(WYC41_02),0.177766667,52,,
WYC41_02,15,S18(WYC41_02),0.171033333,64,,
WYC41_02,15,S18(WYC41_02),0.1835,70,,
WYC41_02,15,S18(WYC41_02),0.2007,76,,
WYC41_02,15,S18(WYC41_02),0.183233333,88,,
